"concept_id","concept_name","concept_code","vocabulary_id","cluster","syndromic","systemic","clinician_interest","cluster_category","chronic_flag","included_in_ps_model"
45595560,"Acquired absence of other genital organ(s)","Z90.79","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45596513,"Acquired deformities of toe(s), unspecified, left foot","M20.62","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45601379,"Hallux rigidus, unspecified foot","M20.20","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
35209146,"Acquired deformity of pelvis","M95.5","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45595558,"Acquired absence of right hip joint","Z89.621","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45582089,"Other specified acquired deformities of left lower leg","M21.862","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45567492,"Flexion deformity, right elbow","M21.221","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45548346,"Valgus deformity, not elsewhere classified, right elbow","M21.021","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45567489,"Valgus deformity, not elsewhere classified, right knee","M21.061","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45609993,"Acquired absence of left breast and nipple","Z90.12","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45601407,"Contracture, right wrist","M24.531","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45542484,"Acquired absence of left hip joint","Z89.622","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45562661,"Unspecified deformity of right finger(s)","M20.001","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45543515,"Varus deformity, not elsewhere classified, right elbow","M21.121","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45596510,"Mallet finger of left finger(s)","M20.012","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45542485,"Acquired absence of uterus with remaining cervical stump","Z90.711","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45538730,"Contracture, unspecified ankle","M24.573","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45567494,"Acquired clubfoot, unspecified foot","M21.549","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45582085,"Flexion deformity, unspecified ankle and toes","M21.279","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45605168,"Acquired absence of left thumb","Z89.012","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45533782,"Unequal limb length (acquired), left femur","M21.752","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
35225378,"Acquired absence of kidney","Z90.5","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45567498,"Other specified acquired deformities of left upper arm","M21.822","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45543542,"Contracture, unspecified hand","M24.549","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45537694,"Acquired absence of right leg above knee","Z89.611","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45581086,"Acquired absence of right ankle","Z89.441","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45533773,"Boutonniere deformity of left finger(s)","M20.022","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45556876,"Acquired absence of left leg above knee","Z89.612","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45553117,"Acquired clawfoot, unspecified foot","M21.539","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45582081,"Hallux valgus (acquired), left foot","M20.12","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45596541,"Contracture, unspecified joint","M24.50","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45543519,"Acquired clawfoot, right foot","M21.531","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45547367,"Acquired absence of right shoulder","Z89.231","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45591767,"Hallux rigidus, right foot","M20.21","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45562687,"Contracture, right shoulder","M24.511","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45553141,"Contracture, unspecified wrist","M24.539","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45582079,"Unspecified deformity of left finger(s)","M20.002","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45562672,"Unspecified acquired deformity of right forearm","M21.931","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45543516,"Flexion deformity, unspecified elbow","M21.229","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45548351,"Other acquired deformities of right foot","M21.6X1","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45556873,"Acquired absence of unspecified upper limb above elbow","Z89.229","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45606166,"Unequal limb length (acquired), left radius","M21.734","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45609990,"Acquired absence of unspecified great toe","Z89.419","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45600369,"Acquired absence of left great toe","Z89.412","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45556877,"Acquired absence of unspecified leg above knee","Z89.619","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45576212,"Acquired total absence of pancreas","Z90.410","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45606164,"Other acquired deformities of unspecified foot","M21.6X9","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
37200694,"Bunion of left foot","M21.612","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45542480,"Acquired absence of left upper limb, unspecified level","Z89.202","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45606154,"Other deformities of toe(s) (acquired), left foot","M20.5X2","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45533801,"Contracture, unspecified elbow","M24.529","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45577190,"Flexion deformity, right knee","M21.261","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45562665,"Varus deformity, not elsewhere classified, left knee","M21.162","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45542479,"Acquired absence of unspecified wrist","Z89.129","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45567493,"Acquired clawhand, left hand","M21.512","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45543517,"Flexion deformity, left wrist","M21.232","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45548343,"Other deformity of left finger(s)","M20.092","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45606156,"Varus deformity, not elsewhere classified, unspecified site","M21.10","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45557826,"Acquired clubfoot, left foot","M21.542","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45596517,"Varus deformity, not elsewhere classified, left hip","M21.152","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45609992,"Acquired absence of right breast and nipple","Z90.11","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45557828,"Unspecified acquired deformity of left lower leg","M21.962","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45572392,"Flexion deformity, left hip","M21.252","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45552138,"Acquired absence of unspecified knee","Z89.529","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45606151,"Boutonniere deformity of unspecified finger(s)","M20.029","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45553119,"Unspecified acquired deformity of unspecified upper arm","M21.929","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45543512,"Hallux varus (acquired), left foot","M20.32","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
45585874,"Acquired absence of ovaries, bilateral","Z90.722","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
35209147,"Other specified acquired deformities of musculoskeletal system","M95.8","ICD10CM","acquired foot deformities",0,1,"agnostic","Musculoskeletal","Y","Y"
35206928,"Primary adrenocortical insufficiency","E27.1","ICD10CM","addison disease",0,1,"clinician","Endocrine","Y","Y"
1568096,"Alcohol abuse","F10.1","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45595845,"Alcohol abuse, uncomplicated","F10.10","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45538005,"Alcohol abuse with intoxication, uncomplicated","F10.120","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45576493,"Alcohol abuse with intoxication delirium","F10.121","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45557154,"Alcohol abuse with intoxication, unspecified","F10.129","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
725272,"Alcohol abuse with withdrawal, uncomplicated","F10.130","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
725273,"Alcohol abuse with withdrawal delirium","F10.131","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
725274,"Alcohol abuse with withdrawal with perceptual disturbance","F10.132","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
725275,"Alcohol abuse with withdrawal, unspecified","F10.139","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45581404,"Alcohol abuse with alcohol-induced mood disorder","F10.14","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45600692,"Alcohol abuse with alcohol-induced psychotic disorder with delusions","F10.150","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45595846,"Alcohol abuse with alcohol-induced psychotic disorder with hallucinations","F10.151","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45571707,"Alcohol abuse with alcohol-induced psychotic disorder, unspecified","F10.159","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45600693,"Alcohol abuse with alcohol-induced anxiety disorder","F10.180","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45600694,"Alcohol abuse with alcohol-induced sexual dysfunction","F10.181","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45538006,"Alcohol abuse with alcohol-induced sleep disorder","F10.182","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45576494,"Alcohol abuse with other alcohol-induced disorder","F10.188","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45576495,"Alcohol abuse with unspecified alcohol-induced disorder","F10.19","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
1568100,"Alcohol dependence","F10.2","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45586187,"Alcohol dependence, uncomplicated","F10.20","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45586188,"Alcohol dependence with intoxication, uncomplicated","F10.220","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45586189,"Alcohol dependence with intoxication delirium","F10.221","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45538007,"Alcohol dependence with intoxication, unspecified","F10.229","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45586190,"Alcohol dependence with withdrawal, uncomplicated","F10.230","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45552431,"Alcohol dependence with withdrawal delirium","F10.231","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45566775,"Alcohol dependence with withdrawal with perceptual disturbance","F10.232","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45533065,"Alcohol dependence with withdrawal, unspecified","F10.239","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45562002,"Alcohol dependence with alcohol-induced mood disorder","F10.24","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45562003,"Alcohol dependence with alcohol-induced psychotic disorder with delusions","F10.250","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45557155,"Alcohol dependence with alcohol-induced psychotic disorder with hallucinations","F10.251","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45571708,"Alcohol dependence with alcohol-induced psychotic disorder, unspecified","F10.259","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45595847,"Alcohol dependence with alcohol-induced persisting amnestic disorder","F10.26","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45566776,"Alcohol dependence with alcohol-induced persisting dementia","F10.27","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45566777,"Alcohol dependence with alcohol-induced anxiety disorder","F10.280","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45591083,"Alcohol dependence with alcohol-induced sexual dysfunction","F10.281","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45600696,"Alcohol dependence with alcohol-induced sleep disorder","F10.282","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45571709,"Alcohol dependence with other alcohol-induced disorder","F10.288","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45591084,"Alcohol dependence with unspecified alcohol-induced disorder","F10.29","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
1568102,"Alcohol use, unspecified","F10.9","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45595851,"Alcohol use, unspecified with intoxication, uncomplicated","F10.920","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45566778,"Alcohol use, unspecified with intoxication delirium","F10.921","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
45552432,"Alcohol use, unspecified with intoxication, unspecified","F10.929","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
725277,"Alcohol use, unspecified with withdrawal, uncomplicated","F10.930","ICD10CM","alcohol-related disorders",0,1,"agnostic","Mental health","Y","Y"
