CCSR Domain,CCSR CATEGORY 1,CCSR CATEGORY 1 (PASC) DESCRIPTION,ICD-10-CM Code,ICD-10-CM Code Description,Symptomatic,Measured,syndromic,systemic,clincian_interest,cluster_category,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I25810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I25811,Atherosclerosis of native coronary artery of transplanted heart without angina pectoris,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I25812,Atherosclerosis of bypass graft of coronary artery of transplanted heart without angina pectoris,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I2582,Chronic total occlusion of coronary artery,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I2583,Coronary atherosclerosis due to lipid rich plaque,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I2584,Coronary atherosclerosis due to calcified coronary lesion,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I2589,Other forms of chronic ischemic heart disease,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR011,Coronary atherosclerosis and other heart disease,I259,"Chronic ischemic heart disease, unspecified",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I26,Pulmonary embolism,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I260,Pulmonary embolism with acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2601,Septic pulmonary embolism with acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2602,Saddle embolus of pulmonary artery with acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2609,Other pulmonary embolism with acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I269,Pulmonary embolism without acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2690,Septic pulmonary embolism without acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2692,Saddle embolus of pulmonary artery without acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2693,Single subsegmental pulmonary embolism without acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2694,Multiple subsegmental pulmonary emboli without acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I2699,Other pulmonary embolism without acute cor pulmonale,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I270,Primary pulmonary hypertension,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I271,Kyphoscoliotic heart disease,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I272,Other secondary pulmonary hypertension,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2720,"Pulmonary hypertension, unspecified",,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2721,Secondary pulmonary arterial hypertension,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2722,Pulmonary hypertension due to left heart disease,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2723,Pulmonary hypertension due to lung diseases and hypoxia,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2724,Chronic thromboembolic pulmonary hypertension,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2729,Other secondary pulmonary hypertension,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2781,Cor pulmonale (chronic),,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2782,Chronic pulmonary embolism,,,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2783,Eisenmengers syndrome,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I2789,Other specified pulmonary heart diseases,,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR014,Pulmonary heart disease,I279,"Pulmonary heart disease, unspecified",,,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR013,Acute pulmonary embolism,I30,Acute pericarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I300,Acute nonspecific idiopathic pericarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I301,Infective pericarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I308,Other forms of acute pericarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I309,"Acute pericarditis, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I310,Chronic adhesive pericarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I311,Chronic constrictive pericarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I312,"Hemopericardium, not elsewhere classified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I313,Pericardial effusion (noninflammatory),,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I314,Cardiac tamponade,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I318,Other specified diseases of pericardium,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I319,"Disease of pericardium, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR006,Pericarditis and pericardial disease,I32,Pericarditis in diseases classified elsewhere,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I40,Acute myocarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I400,Infective myocarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I401,Isolated myocarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I408,Other acute myocarditis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I409,"Acute myocarditis, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I41,Myocarditis in diseases classified elsewhere,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I42,Cardiomyopathy,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I420,Dilated cardiomyopathy,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I421,Obstructive hypertrophic cardiomyopathy,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I422,Other hypertrophic cardiomyopathy,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I423,Endomyocardial (eosinophilic) disease,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I424,Endocardial fibroelastosis,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I425,Other restrictive cardiomyopathy,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I426,Alcoholic cardiomyopathy,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I427,Cardiomyopathy due to drug and external agent,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I428,Other cardiomyopathies,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I429,"Cardiomyopathy, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR005,Myocarditis and cardiomyopathy,I43,Cardiomyopathy in diseases classified elsewhere,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I44,Atrioventricular and left bundle-branch block,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I443,Other and unspecified atrioventricular block,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I446,Other and unspecified fascicular block,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I45,Other conduction disorders,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I451,Other and unspecified right bundle-branch block,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I458,Other specified conduction disorders,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I46,Cardiac arrest,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR018,Cardiac arrest and ventricular fibrillation,I462,Cardiac arrest due to underlying cardiac condition,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR018,Cardiac arrest and ventricular fibrillation,I468,Cardiac arrest due to other underlying condition,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR018,Cardiac arrest and ventricular fibrillation,I469,"Cardiac arrest, cause unspecified",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I47,Paroxysmal tachycardia,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I470,Re-entry ventricular arrhythmia,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I471,Supraventricular tachycardia,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I472,Ventricular tachycardia,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I479,"Paroxysmal tachycardia, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I48,Atrial fibrillation and flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I480,Paroxysmal atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I481,Persistent atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4811,Longstanding persistent atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4819,Other persistent atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I482,Chronic atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4820,"Chronic atrial fibrillation, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4821,Permanent atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I483,Typical atrial flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I484,Atypical atrial flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I489,Unspecified atrial fibrillation and atrial flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4891,Unspecified atrial fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4892,Unspecified atrial flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I49,Other cardiac arrhythmias,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I490,Ventricular fibrillation and flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR018,Cardiac arrest and ventricular fibrillation,I4901,Ventricular fibrillation,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR018,Cardiac arrest and ventricular fibrillation,I4902,Ventricular flutter,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I491,Atrial premature depolarization,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I492,Junctional premature depolarization,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I493,Ventricular premature depolarization,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I494,Other and unspecified premature depolarization,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4940,Unspecified premature depolarization,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I4949,Other premature depolarization,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I495,Sick sinus syndrome,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I498,Other specified cardiac arrhythmias,,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR017,Cardiac dysrhythmias,I499,"Cardiac arrhythmia, unspecified",,1,0,1,clinician,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR019,Heart failure,I501,"Left ventricular failure, unspecified",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR019,Heart failure,I5020,Unspecified systolic (congestive) heart failure,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Circulatory System,CIR019,Heart failure,I5021,Acute systolic (congestive) heart failure,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
