concept_id,concept_name,concept_code,vocabulary_id,cluster
45539340,"Coma scale, best motor response, none, at arrival to emergency department",R40.2312,ICD10CM,mental_health
45602022,"Coma scale, best motor response, none, at hospital admission",R40.2313,ICD10CM,mental_health
45544142,"Coma scale, best motor response, none, 24 hours or more after hospital admission",R40.2314,ICD10CM,mental_health
10175,"Coma scale, best motor response, extension",R40.232,ICD10CM,mental_health
45582707,"Coma scale, best motor response, extension, unspecified time",R40.2320,ICD10CM,mental_health
45563302,"Coma scale, best motor response, extension, in the field [EMT or ambulance]",R40.2321,ICD10CM,mental_health
45602023,"Coma scale, best motor response, extension, at arrival to emergency department",R40.2322,ICD10CM,mental_health
45544143,"Coma scale, best motor response, extension, at hospital admission",R40.2323,ICD10CM,mental_health
45544144,"Coma scale, best motor response, extension, 24 hours or more after hospital admission",R40.2324,ICD10CM,mental_health
10176,"Coma scale, best motor response, abnormal flexion",R40.233,ICD10CM,mental_health
45602024,"Coma scale, best motor response, abnormal flexion, unspecified time",R40.2330,ICD10CM,mental_health
45573023,"Coma scale, best motor response, abnormal flexion, in the field [EMT or ambulance]",R40.2331,ICD10CM,mental_health
45582708,"Coma scale, best motor response, abnormal flexion, at arrival to emergency department",R40.2332,ICD10CM,mental_health
45577794,"Coma scale, best motor response, abnormal flexion, at hospital admission",R40.2333,ICD10CM,mental_health
45563303,"Coma scale, best motor response, abnormal flexion, 24 hours or more after hospital admission",R40.2334,ICD10CM,mental_health
10177,"Coma scale, best motor response, flexion withdrawal",R40.234,ICD10CM,mental_health
45548966,"Coma scale, best motor response, flexion withdrawal, unspecified time",R40.2340,ICD10CM,mental_health
45606811,"Coma scale, best motor response, flexion withdrawal, in the field [EMT or ambulance]",R40.2341,ICD10CM,mental_health
45558468,"Coma scale, best motor response, flexion withdrawal, at arrival to emergency department",R40.2342,ICD10CM,mental_health
45587516,"Coma scale, best motor response, flexion withdrawal, at hospital admission",R40.2343,ICD10CM,mental_health
45568130,"Coma scale, best motor response, flexion withdrawal, 24 hours or more after hospital admission",R40.2344,ICD10CM,mental_health
10178,"Coma scale, best motor response, localizes pain",R40.235,ICD10CM,mental_health
45602025,"Coma scale, best motor response, localizes pain, unspecified time",R40.2350,ICD10CM,mental_health
45573024,"Coma scale, best motor response, localizes pain, in the field [EMT or ambulance]",R40.2351,ICD10CM,mental_health
45602026,"Coma scale, best motor response, localizes pain, at arrival to emergency department",R40.2352,ICD10CM,mental_health
45587517,"Coma scale, best motor response, localizes pain, at hospital admission",R40.2353,ICD10CM,mental_health
45548967,"Coma scale, best motor response, localizes pain, 24 hours or more after hospital admission",R40.2354,ICD10CM,mental_health
10179,"Coma scale, best motor response, obeys commands",R40.236,ICD10CM,mental_health
45544145,"Coma scale, best motor response, obeys commands, unspecified time",R40.2360,ICD10CM,mental_health
45597183,"Coma scale, best motor response, obeys commands, in the field [EMT or ambulance]",R40.2361,ICD10CM,mental_health
45563304,"Coma scale, best motor response, obeys commands, at arrival to emergency department",R40.2362,ICD10CM,mental_health
45602027,"Coma scale, best motor response, obeys commands, at hospital admission",R40.2363,ICD10CM,mental_health
45597184,"Coma scale, best motor response, obeys commands, 24 hours or more after hospital admission",R40.2364,ICD10CM,mental_health
1572238,"Glasgow coma scale, total score",R40.24,ICD10CM,mental_health
45534450,Glasgow coma scale score 13-15,R40.241,ICD10CM,mental_health
37201093,"Glasgow coma scale score 13-15, unspecified time",R40.2410,ICD10CM,mental_health
37201094,"Glasgow coma scale score 13-15, in the field [EMT or ambulance]",R40.2411,ICD10CM,mental_health
37201095,"Glasgow coma scale score 13-15, at arrival to emergency department",R40.2412,ICD10CM,mental_health
37201096,"Glasgow coma scale score 13-15, at hospital admission",R40.2413,ICD10CM,mental_health
37201097,"Glasgow coma scale score 13-15, 24 hours or more after hospital admission",R40.2414,ICD10CM,mental_health
45539341,Glasgow coma scale score 9-12,R40.242,ICD10CM,mental_health
37201098,"Glasgow coma scale score 9-12, unspecified time",R40.2420,ICD10CM,mental_health
37201099,"Glasgow coma scale score 9-12, in the field [EMT or ambulance]",R40.2421,ICD10CM,mental_health
37201100,"Glasgow coma scale score 9-12, at arrival to emergency department",R40.2422,ICD10CM,mental_health
37201101,"Glasgow coma scale score 9-12, at hospital admission",R40.2423,ICD10CM,mental_health
37201102,"Glasgow coma scale score 9-12, 24 hours or more after hospital admission",R40.2424,ICD10CM,mental_health
45563305,Glasgow coma scale score 3-8,R40.243,ICD10CM,mental_health
37201103,"Glasgow coma scale score 3-8, unspecified time",R40.2430,ICD10CM,mental_health
37201104,"Glasgow coma scale score 3-8, in the field [EMT or ambulance]",R40.2431,ICD10CM,mental_health
37201105,"Glasgow coma scale score 3-8, at arrival to emergency department",R40.2432,ICD10CM,mental_health
37201106,"Glasgow coma scale score 3-8, at hospital admission",R40.2433,ICD10CM,mental_health
37201107,"Glasgow coma scale score 3-8, 24 hours or more after hospital admission",R40.2434,ICD10CM,mental_health
45563306,"Other coma, without documented Glasgow coma scale score, or with partial score reported",R40.244,ICD10CM,mental_health
37201108,"Other coma, without documented Glasgow coma scale score, or with partial score reported, unspecified time",R40.2440,ICD10CM,mental_health
37201109,"Other coma, without documented Glasgow coma scale score, or with partial score reported, in the field [EMT or ambulance]",R40.2441,ICD10CM,mental_health
37201110,"Other coma, without documented Glasgow coma scale score, or with partial score reported, at arrival to emergency department",R40.2442,ICD10CM,mental_health
37201111,"Other coma, without documented Glasgow coma scale score, or with partial score reported, at hospital admission",R40.2443,ICD10CM,mental_health
37201112,"Other coma, without documented Glasgow coma scale score, or with partial score reported, 24 hours or more after hospital admission",R40.2444,ICD10CM,mental_health
45534451,Persistent vegetative state,R40.3,ICD10CM,mental_health
45587518,Transient alteration of awareness,R40.4,ICD10CM,mental_health
1572239,Other symptoms and signs involving cognitive functions and awareness,R41,ICD10CM,mental_health
35211346,"Disorientation, unspecified",R41.0,ICD10CM,mental_health
35211347,Anterograde amnesia,R41.1,ICD10CM,mental_health
35211348,Retrograde amnesia,R41.2,ICD10CM,mental_health
35211349,Other amnesia,R41.3,ICD10CM,mental_health
45539343,Neurologic neglect syndrome,R41.4,ICD10CM,mental_health
1572240,Other symptoms and signs involving cognitive functions and awareness,R41.8,ICD10CM,mental_health
45553736,Age-related cognitive decline,R41.81,ICD10CM,mental_health
45534453,"Altered mental status, unspecified",R41.82,ICD10CM,mental_health
45582709,Borderline intellectual functioning,R41.83,ICD10CM,mental_health
1572241,Other specified cognitive deficit,R41.84,ICD10CM,mental_health
45582710,Attention and concentration deficit,R41.840,ICD10CM,mental_health
45534454,Cognitive communication deficit,R41.841,ICD10CM,mental_health
45548968,Visuospatial deficit,R41.842,ICD10CM,mental_health
45568131,Psychomotor deficit,R41.843,ICD10CM,mental_health
45539344,Frontal lobe and executive function deficit,R41.844,ICD10CM,mental_health
45553737,Other symptoms and signs involving cognitive functions and awareness,R41.89,ICD10CM,mental_health
45539345,Unspecified symptoms and signs involving cognitive functions and awareness,R41.9,ICD10CM,mental_health
35211355,Auditory hallucinations,R44.0,ICD10CM,mental_health
35211356,Visual hallucinations,R44.1,ICD10CM,mental_health
35211357,Other hallucinations,R44.2,ICD10CM,mental_health
35211358,"Hallucinations, unspecified",R44.3,ICD10CM,mental_health
35211360,Nervousness,R45.0,ICD10CM,mental_health
35211361,Restlessness and agitation,R45.1,ICD10CM,mental_health
35211362,Unhappiness,R45.2,ICD10CM,mental_health
35211363,Demoralization and apathy,R45.3,ICD10CM,mental_health
35211364,Irritability and anger,R45.4,ICD10CM,mental_health
35211365,Hostility,R45.5,ICD10CM,mental_health
35211366,Violent behavior,R45.6,ICD10CM,mental_health
35211367,"State of emotional shock and stress, unspecified",R45.7,ICD10CM,mental_health
45539346,Low self-esteem,R45.81,ICD10CM,mental_health
45568135,Worries,R45.82,ICD10CM,mental_health
45577796,"Excessive crying of child, adolescent or adult",R45.83,ICD10CM,mental_health
45534456,Anhedonia,R45.84,ICD10CM,mental_health
35211368,Homicidal and suicidal ideations,R45.85,ICD10CM,mental_health
45592419,Homicidal ideations,R45.850,ICD10CM,mental_health
45582713,Suicidal ideations,R45.851,ICD10CM,mental_health
45539347,Emotional lability,R45.86,ICD10CM,mental_health
45568136,Impulsiveness,R45.87,ICD10CM,mental_health
766432,Nonsuicidal self-harm,R45.88,ICD10CM,mental_health
35211372,Overactivity,R46.3,ICD10CM,mental_health
35211405,Anorexia,R63.0,ICD10CM,mental_health
35211406,Polydipsia,R63.1,ICD10CM,mental_health
45541247,Suicide attempt,T14.91,ICD10CM,mental_health
1326800,"Suicide attempt, initial encounter",T14.91XA,ICD10CM,mental_health
1326801,"Suicide attempt, subsequent encounter",T14.91XD,ICD10CM,mental_health
1326802,"Suicide attempt, sequela",T14.91XS,ICD10CM,mental_health
35223831,-X69 deactivated. See categories T36-T65 with sixth-character 2,X60,ICD10CM,mental_health
35223832,deactivated. See T71,X70,ICD10CM,mental_health
1575705,Intentional self-harm by drowning and submersion,X71,ICD10CM,mental_health
45566261,Intentional self-harm by drowning and submersion while in bathtub,X71.0,ICD10CM,mental_health
45551944,"Intentional self-harm by drowning and submersion while in bathtub, initial encounter",X71.0XXA,ICD10CM,mental_health
45537469,"Intentional self-harm by drowning and submersion while in bathtub, subsequent encounter",X71.0XXD,ICD10CM,mental_health
45590546,"Intentional self-harm by drowning and submersion while in bathtub, sequela",X71.0XXS,ICD10CM,mental_health
45604953,Intentional self-harm by drowning and submersion while in swimming pool,X71.1,ICD10CM,mental_health
45537470,"Intentional self-harm by drowning and submersion while in swimming pool, initial encounter",X71.1XXA,ICD10CM,mental_health
45542262,"Intentional self-harm by drowning and submersion while in swimming pool, subsequent encounter",X71.1XXD,ICD10CM,mental_health
45580865,"Intentional self-harm by drowning and submersion while in swimming pool, sequela",X71.1XXS,ICD10CM,mental_health
45595331,Intentional self-harm by drowning and submersion after jump into swimming pool,X71.2,ICD10CM,mental_health
45561466,"Intentional self-harm by drowning and submersion after jump into swimming pool, initial encounter",X71.2XXA,ICD10CM,mental_health
45566262,"Intentional self-harm by drowning and submersion after jump into swimming pool, subsequent encounter",X71.2XXD,ICD10CM,mental_health
45542263,"Intentional self-harm by drowning and submersion after jump into swimming pool, sequela",X71.2XXS,ICD10CM,mental_health
45604954,Intentional self-harm by drowning and submersion in natural water,X71.3,ICD10CM,mental_health
45600200,"Intentional self-harm by drowning and submersion in natural water, initial encounter",X71.3XXA,ICD10CM,mental_health
45566263,"Intentional self-harm by drowning and submersion in natural water, subsequent encounter",X71.3XXD,ICD10CM,mental_health
45571182,"Intentional self-harm by drowning and submersion in natural water, sequela",X71.3XXS,ICD10CM,mental_health
45580866,Other intentional self-harm by drowning and submersion,X71.8,ICD10CM,mental_health
45609786,"Other intentional self-harm by drowning and submersion, initial encounter",X71.8XXA,ICD10CM,mental_health
45600201,"Other intentional self-harm by drowning and submersion, subsequent encounter",X71.8XXD,ICD10CM,mental_health
45595332,"Other intentional self-harm by drowning and submersion, sequela",X71.8XXS,ICD10CM,mental_health
45551945,"Intentional self-harm by drowning and submersion, unspecified",X71.9,ICD10CM,mental_health
45561467,"Intentional self-harm by drowning and submersion, unspecified, initial encounter",X71.9XXA,ICD10CM,mental_health
45575994,"Intentional self-harm by drowning and submersion, unspecified, subsequent encounter",X71.9XXD,ICD10CM,mental_health
45585662,"Intentional self-harm by drowning and submersion, unspecified, sequela",X71.9XXS,ICD10CM,mental_health
21300,Intentional self-harm by handgun discharge,X72,ICD10CM,mental_health
45585663,"Intentional self-harm by handgun discharge, initial encounter",X72.XXXA,ICD10CM,mental_health
45566264,"Intentional self-harm by handgun discharge, subsequent encounter",X72.XXXD,ICD10CM,mental_health
45609787,"Intentional self-harm by handgun discharge, sequela",X72.XXXS,ICD10CM,mental_health
1575706,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,ICD10CM,mental_health
45556675,Intentional self-harm by shotgun discharge,X73.0,ICD10CM,mental_health
45547148,"Intentional self-harm by shotgun discharge, initial encounter",X73.0XXA,ICD10CM,mental_health
45580867,"Intentional self-harm by shotgun discharge, subsequent encounter",X73.0XXD,ICD10CM,mental_health
45580868,"Intentional self-harm by shotgun discharge, sequela",X73.0XXS,ICD10CM,mental_health
21301,Intentional self-harm by hunting rifle discharge,X73.1,ICD10CM,mental_health
45566265,"Intentional self-harm by hunting rifle discharge, initial encounter",X73.1XXA,ICD10CM,mental_health
45604955,"Intentional self-harm by hunting rifle discharge, subsequent encounter",X73.1XXD,ICD10CM,mental_health
45566266,"Intentional self-harm by hunting rifle discharge, sequela",X73.1XXS,ICD10CM,mental_health
45547149,Intentional self-harm by machine gun discharge,X73.2,ICD10CM,mental_health
45585664,"Intentional self-harm by machine gun discharge, initial encounter",X73.2XXA,ICD10CM,mental_health
45547150,"Intentional self-harm by machine gun discharge, subsequent encounter",X73.2XXD,ICD10CM,mental_health
45551946,"Intentional self-harm by machine gun discharge, sequela",X73.2XXS,ICD10CM,mental_health
45537471,Intentional self-harm by other larger firearm discharge,X73.8,ICD10CM,mental_health
45575995,"Intentional self-harm by other larger firearm discharge, initial encounter",X73.8XXA,ICD10CM,mental_health
45551947,"Intentional self-harm by other larger firearm discharge, subsequent encounter",X73.8XXD,ICD10CM,mental_health
45537472,"Intentional self-harm by other larger firearm discharge, sequela",X73.8XXS,ICD10CM,mental_health
45551948,Intentional self-harm by unspecified larger firearm discharge,X73.9,ICD10CM,mental_health
45571183,"Intentional self-harm by unspecified larger firearm discharge, initial encounter",X73.9XXA,ICD10CM,mental_health
45556676,"Intentional self-harm by unspecified larger firearm discharge, subsequent encounter",X73.9XXD,ICD10CM,mental_health
45566267,"Intentional self-harm by unspecified larger firearm discharge, sequela",X73.9XXS,ICD10CM,mental_health
1575707,Intentional self-harm by other and unspecified firearm and gun discharge,X74,ICD10CM,mental_health
45551950,"Intentional self-harm by gas, air or spring-operated guns",X74.0,ICD10CM,mental_health
21302,Intentional self-harm by airgun,X74.01,ICD10CM,mental_health
45595333,"Intentional self-harm by airgun, initial encounter",X74.01XA,ICD10CM,mental_health
45547151,"Intentional self-harm by airgun, subsequent encounter",X74.01XD,ICD10CM,mental_health
45566268,"Intentional self-harm by airgun, sequela",X74.01XS,ICD10CM,mental_health
21303,Intentional self-harm by paintball gun,X74.02,ICD10CM,mental_health
45595334,"Intentional self-harm by paintball gun, initial encounter",X74.02XA,ICD10CM,mental_health
45580869,"Intentional self-harm by paintball gun, subsequent encounter",X74.02XD,ICD10CM,mental_health
45566269,"Intentional self-harm by paintball gun, sequela",X74.02XS,ICD10CM,mental_health
21304,"Intentional self-harm by other gas, air or spring-operated gun",X74.09,ICD10CM,mental_health
45585665,"Intentional self-harm by other gas, air or spring-operated gun, initial encounter",X74.09XA,ICD10CM,mental_health
45551951,"Intentional self-harm by other gas, air or spring-operated gun, subsequent encounter",X74.09XD,ICD10CM,mental_health
45600202,"Intentional self-harm by other gas, air or spring-operated gun, sequela",X74.09XS,ICD10CM,mental_health
45537473,Intentional self-harm by other firearm discharge,X74.8,ICD10CM,mental_health
45575996,"Intentional self-harm by other firearm discharge, initial encounter",X74.8XXA,ICD10CM,mental_health
45547152,"Intentional self-harm by other firearm discharge, subsequent encounter",X74.8XXD,ICD10CM,mental_health
45604956,"Intentional self-harm by other firearm discharge, sequela",X74.8XXS,ICD10CM,mental_health
45585666,Intentional self-harm by unspecified firearm discharge,X74.9,ICD10CM,mental_health
45600203,"Intentional self-harm by unspecified firearm discharge, initial encounter",X74.9XXA,ICD10CM,mental_health
45590547,"Intentional self-harm by unspecified firearm discharge, subsequent encounter",X74.9XXD,ICD10CM,mental_health
45551952,"Intentional self-harm by unspecified firearm discharge, sequela",X74.9XXS,ICD10CM,mental_health
21305,Intentional self-harm by explosive material,X75,ICD10CM,mental_health
45590548,"Intentional self-harm by explosive material, initial encounter",X75.XXXA,ICD10CM,mental_health
45561469,"Intentional self-harm by explosive material, subsequent encounter",X75.XXXD,ICD10CM,mental_health
45571184,"Intentional self-harm by explosive material, sequela",X75.XXXS,ICD10CM,mental_health
21306,"Intentional self-harm by smoke, fire and flames",X76,ICD10CM,mental_health
45595335,"Intentional self-harm by smoke, fire and flames, initial encounter",X76.XXXA,ICD10CM,mental_health
45609788,"Intentional self-harm by smoke, fire and flames, subsequent encounter",X76.XXXD,ICD10CM,mental_health
45556677,"Intentional self-harm by smoke, fire and flames, sequela",X76.XXXS,ICD10CM,mental_health
1575708,"Intentional self-harm by steam, hot vapors and hot objects",X77,ICD10CM,mental_health
45580870,Intentional self-harm by steam or hot vapors,X77.0,ICD10CM,mental_health
45571185,"Intentional self-harm by steam or hot vapors, initial encounter",X77.0XXA,ICD10CM,mental_health
45609789,"Intentional self-harm by steam or hot vapors, subsequent encounter",X77.0XXD,ICD10CM,mental_health
45556678,"Intentional self-harm by steam or hot vapors, sequela",X77.0XXS,ICD10CM,mental_health
45595336,Intentional self-harm by hot tap water,X77.1,ICD10CM,mental_health
45561470,"Intentional self-harm by hot tap water, initial encounter",X77.1XXA,ICD10CM,mental_health
45575997,"Intentional self-harm by hot tap water, subsequent encounter",X77.1XXD,ICD10CM,mental_health
45595337,"Intentional self-harm by hot tap water, sequela",X77.1XXS,ICD10CM,mental_health
45600204,Intentional self-harm by other hot fluids,X77.2,ICD10CM,mental_health
45542264,"Intentional self-harm by other hot fluids, initial encounter",X77.2XXA,ICD10CM,mental_health
45551954,"Intentional self-harm by other hot fluids, subsequent encounter",X77.2XXD,ICD10CM,mental_health
45551955,"Intentional self-harm by other hot fluids, sequela",X77.2XXS,ICD10CM,mental_health
45561471,Intentional self-harm by hot household appliances,X77.3,ICD10CM,mental_health
45575998,"Intentional self-harm by hot household appliances, initial encounter",X77.3XXA,ICD10CM,mental_health
45585667,"Intentional self-harm by hot household appliances, subsequent encounter",X77.3XXD,ICD10CM,mental_health
45604957,"Intentional self-harm by hot household appliances, sequela",X77.3XXS,ICD10CM,mental_health
21307,Intentional self-harm by other hot objects,X77.8,ICD10CM,mental_health
45600205,"Intentional self-harm by other hot objects, initial encounter",X77.8XXA,ICD10CM,mental_health
45600206,"Intentional self-harm by other hot objects, subsequent encounter",X77.8XXD,ICD10CM,mental_health
45595338,"Intentional self-harm by other hot objects, sequela",X77.8XXS,ICD10CM,mental_health
45537474,Intentional self-harm by unspecified hot objects,X77.9,ICD10CM,mental_health
45571186,"Intentional self-harm by unspecified hot objects, initial encounter",X77.9XXA,ICD10CM,mental_health
45585668,"Intentional self-harm by unspecified hot objects, subsequent encounter",X77.9XXD,ICD10CM,mental_health
45537475,"Intentional self-harm by unspecified hot objects, sequela",X77.9XXS,ICD10CM,mental_health
1575709,Intentional self-harm by sharp object,X78,ICD10CM,mental_health
45556679,Intentional self-harm by sharp glass,X78.0,ICD10CM,mental_health
45595339,"Intentional self-harm by sharp glass, initial encounter",X78.0XXA,ICD10CM,mental_health
45561472,"Intentional self-harm by sharp glass, subsequent encounter",X78.0XXD,ICD10CM,mental_health
45590549,"Intentional self-harm by sharp glass, sequela",X78.0XXS,ICD10CM,mental_health
45585669,Intentional self-harm by knife,X78.1,ICD10CM,mental_health
45547153,"Intentional self-harm by knife, initial encounter",X78.1XXA,ICD10CM,mental_health
45537476,"Intentional self-harm by knife, subsequent encounter",X78.1XXD,ICD10CM,mental_health
45600207,"Intentional self-harm by knife, sequela",X78.1XXS,ICD10CM,mental_health
45561473,Intentional self-harm by sword or dagger,X78.2,ICD10CM,mental_health
45585670,"Intentional self-harm by sword or dagger, initial encounter",X78.2XXA,ICD10CM,mental_health
45571187,"Intentional self-harm by sword or dagger, subsequent encounter",X78.2XXD,ICD10CM,mental_health
45571188,"Intentional self-harm by sword or dagger, sequela",X78.2XXS,ICD10CM,mental_health
45537477,Intentional self-harm by other sharp object,X78.8,ICD10CM,mental_health
45537478,"Intentional self-harm by other sharp object, initial encounter",X78.8XXA,ICD10CM,mental_health
45551956,"Intentional self-harm by other sharp object, subsequent encounter",X78.8XXD,ICD10CM,mental_health
45566270,"Intentional self-harm by other sharp object, sequela",X78.8XXS,ICD10CM,mental_health
45590550,Intentional self-harm by unspecified sharp object,X78.9,ICD10CM,mental_health
45585671,"Intentional self-harm by unspecified sharp object, initial encounter",X78.9XXA,ICD10CM,mental_health
45571189,"Intentional self-harm by unspecified sharp object, subsequent encounter",X78.9XXD,ICD10CM,mental_health
45595340,"Intentional self-harm by unspecified sharp object, sequela",X78.9XXS,ICD10CM,mental_health
21308,Intentional self-harm by blunt object,X79,ICD10CM,mental_health
45575999,"Intentional self-harm by blunt object, initial encounter",X79.XXXA,ICD10CM,mental_health
45604958,"Intentional self-harm by blunt object, subsequent encounter",X79.XXXD,ICD10CM,mental_health
45580871,"Intentional self-harm by blunt object, sequela",X79.XXXS,ICD10CM,mental_health
21309,Intentional self-harm by jumping from a high place,X80,ICD10CM,mental_health
45551957,"Intentional self-harm by jumping from a high place, initial encounter",X80.XXXA,ICD10CM,mental_health
45576000,"Intentional self-harm by jumping from a high place, subsequent encounter",X80.XXXD,ICD10CM,mental_health
45590552,"Intentional self-harm by jumping from a high place, sequela",X80.XXXS,ICD10CM,mental_health
1575710,Intentional self-harm by jumping or lying in front of moving object,X81,ICD10CM,mental_health
21310,Intentional self-harm by jumping or lying in front of motor vehicle,X81.0,ICD10CM,mental_health
45576001,"Intentional self-harm by jumping or lying in front of motor vehicle, initial encounter",X81.0XXA,ICD10CM,mental_health
45537479,"Intentional self-harm by jumping or lying in front of motor vehicle, subsequent encounter",X81.0XXD,ICD10CM,mental_health
45571190,"Intentional self-harm by jumping or lying in front of motor vehicle, sequela",X81.0XXS,ICD10CM,mental_health
21311,Intentional self-harm by jumping or lying in front of (subway) train,X81.1,ICD10CM,mental_health
45576002,"Intentional self-harm by jumping or lying in front of (subway) train, initial encounter",X81.1XXA,ICD10CM,mental_health
45571191,"Intentional self-harm by jumping or lying in front of (subway) train, subsequent encounter",X81.1XXD,ICD10CM,mental_health
45590553,"Intentional self-harm by jumping or lying in front of (subway) train, sequela",X81.1XXS,ICD10CM,mental_health
45556680,Intentional self-harm by jumping or lying in front of other moving object,X81.8,ICD10CM,mental_health
45537480,"Intentional self-harm by jumping or lying in front of other moving object, initial encounter",X81.8XXA,ICD10CM,mental_health
45576003,"Intentional self-harm by jumping or lying in front of other moving object, subsequent encounter",X81.8XXD,ICD10CM,mental_health
45580872,"Intentional self-harm by jumping or lying in front of other moving object, sequela",X81.8XXS,ICD10CM,mental_health
1575711,Intentional self-harm by crashing of motor vehicle,X82,ICD10CM,mental_health
45609790,Intentional collision of motor vehicle with other motor vehicle,X82.0,ICD10CM,mental_health
45561474,"Intentional collision of motor vehicle with other motor vehicle, initial encounter",X82.0XXA,ICD10CM,mental_health
45576004,"Intentional collision of motor vehicle with other motor vehicle, subsequent encounter",X82.0XXD,ICD10CM,mental_health
45566271,"Intentional collision of motor vehicle with other motor vehicle, sequela",X82.0XXS,ICD10CM,mental_health
21312,Intentional collision of motor vehicle with train,X82.1,ICD10CM,mental_health
45547155,"Intentional collision of motor vehicle with train, initial encounter",X82.1XXA,ICD10CM,mental_health
45551958,"Intentional collision of motor vehicle with train, subsequent encounter",X82.1XXD,ICD10CM,mental_health
45580873,"Intentional collision of motor vehicle with train, sequela",X82.1XXS,ICD10CM,mental_health
21313,Intentional collision of motor vehicle with tree,X82.2,ICD10CM,mental_health
45571192,"Intentional collision of motor vehicle with tree, initial encounter",X82.2XXA,ICD10CM,mental_health
45590554,"Intentional collision of motor vehicle with tree, subsequent encounter",X82.2XXD,ICD10CM,mental_health
45604959,"Intentional collision of motor vehicle with tree, sequela",X82.2XXS,ICD10CM,mental_health
45595341,Other intentional self-harm by crashing of motor vehicle,X82.8,ICD10CM,mental_health
45566272,"Other intentional self-harm by crashing of motor vehicle, initial encounter",X82.8XXA,ICD10CM,mental_health
45609791,"Other intentional self-harm by crashing of motor vehicle, subsequent encounter",X82.8XXD,ICD10CM,mental_health
45571193,"Other intentional self-harm by crashing of motor vehicle, sequela",X82.8XXS,ICD10CM,mental_health
1575712,Intentional self-harm by other specified means,X83,ICD10CM,mental_health
45566273,Intentional self-harm by crashing of aircraft,X83.0,ICD10CM,mental_health
45561475,"Intentional self-harm by crashing of aircraft, initial encounter",X83.0XXA,ICD10CM,mental_health
45537481,"Intentional self-harm by crashing of aircraft, subsequent encounter",X83.0XXD,ICD10CM,mental_health
45551959,"Intentional self-harm by crashing of aircraft, sequela",X83.0XXS,ICD10CM,mental_health
45604960,Intentional self-harm by electrocution,X83.1,ICD10CM,mental_health
45566274,"Intentional self-harm by electrocution, initial encounter",X83.1XXA,ICD10CM,mental_health
45547156,"Intentional self-harm by electrocution, subsequent encounter",X83.1XXD,ICD10CM,mental_health
45576005,"Intentional self-harm by electrocution, sequela",X83.1XXS,ICD10CM,mental_health
45551960,Intentional self-harm by exposure to extremes of cold,X83.2,ICD10CM,mental_health
45604961,"Intentional self-harm by exposure to extremes of cold, initial encounter",X83.2XXA,ICD10CM,mental_health
45566275,"Intentional self-harm by exposure to extremes of cold, subsequent encounter",X83.2XXD,ICD10CM,mental_health
45566276,"Intentional self-harm by exposure to extremes of cold, sequela",X83.2XXS,ICD10CM,mental_health
45595342,Intentional self-harm by other specified means,X83.8,ICD10CM,mental_health
45542265,"Intentional self-harm by other specified means, initial encounter",X83.8XXA,ICD10CM,mental_health
45609792,"Intentional self-harm by other specified means, subsequent encounter",X83.8XXD,ICD10CM,mental_health
45585672,"Intentional self-harm by other specified means, sequela",X83.8XXS,ICD10CM,mental_health
35223962,deactivated. See T14,X84,ICD10CM,mental_health
35225264,Person with feared health complaint in whom no diagnosis is made,Z71.1,ICD10CM,mental_health
35225276,Burn-out,Z73.0,ICD10CM,mental_health
35225279,"Stress, not elsewhere classified",Z73.3,ICD10CM,mental_health
45547413,Syphilitic alopecia,A51.32,ICD10CM,hair_loss
1569792,Alopecia areata,L63,ICD10CM,hair_loss
35208591,Alopecia (capitis) totalis,L63.0,ICD10CM,hair_loss
35208592,Alopecia universalis,L63.1,ICD10CM,hair_loss
35208593,Ophiasis,L63.2,ICD10CM,hair_loss
35208594,Other alopecia areata,L63.8,ICD10CM,hair_loss
35208595,"Alopecia areata, unspecified",L63.9,ICD10CM,hair_loss
1569793,Androgenic alopecia,L64,ICD10CM,hair_loss
35208596,Drug-induced androgenic alopecia,L64.0,ICD10CM,hair_loss
35208597,Other androgenic alopecia,L64.8,ICD10CM,hair_loss
35208598,"Androgenic alopecia, unspecified",L64.9,ICD10CM,hair_loss
1569794,Other nonscarring hair loss,L65,ICD10CM,hair_loss
35208599,Telogen effluvium,L65.0,ICD10CM,hair_loss
35208600,Anagen effluvium,L65.1,ICD10CM,hair_loss
35208601,Alopecia mucinosa,L65.2,ICD10CM,hair_loss
35208602,Other specified nonscarring hair loss,L65.8,ICD10CM,hair_loss
35208603,"Nonscarring hair loss, unspecified",L65.9,ICD10CM,hair_loss
1569795,Cicatricial alopecia [scarring hair loss],L66,ICD10CM,hair_loss
35208604,Pseudopelade,L66.0,ICD10CM,hair_loss
35208605,Lichen planopilaris,L66.1,ICD10CM,hair_loss
35208606,Folliculitis decalvans,L66.2,ICD10CM,hair_loss
35208607,Perifolliculitis capitis abscedens,L66.3,ICD10CM,hair_loss
35208608,Folliculitis ulerythematosa reticulata,L66.4,ICD10CM,hair_loss
35208609,Other cicatricial alopecia,L66.8,ICD10CM,hair_loss
35208610,"Cicatricial alopecia, unspecified",L66.9,ICD10CM,hair_loss
35207636,Acute rheumatic pericarditis,I01.0,ICD10CM,heart_disease
45571465,Viral pericarditis,B33.23,ICD10CM,heart_disease
1569153,Acute pericarditis,I30,ICD10CM,heart_disease
35207715,Acute nonspecific idiopathic pericarditis,I30.0,ICD10CM,heart_disease
